#VOG	FreqVir	FreqHost	Viral Quotient
VOG1577	0.0399865591	0	1
VOG1580	0.0154569892	0	1
VOG1581	0.1001344086	0.0038083784	0.9633608205
VOG1583	0.0665322581	0.000200441	0.9969963605
VOG1584	0.0665322581	0.0004008819	0.9940107107
VOG1587	0.0668682796	0.000200441	0.9970114091
VOG1589	0.0191532258	0	1
VOG1590	0.0712365591	0.0004008819	0.9944040165
VOG1591	0.0346102151	0	1
VOG1593	0.0443548387	0.0020044097	0.9567635419
VOG1594	0.0215053763	0	1
VOG1595	0.0204973118	0	1
VOG1596	0.0087365591	0	1
VOG1597	0.0191532258	0	1
VOG1598	0.0218413978	0	1
VOG1599	0.059811828	0	1
VOG1600	0.0188172043	0	1
VOG1601	0.061155914	0	1
VOG1602	0.0077284946	0	1
VOG1603	0.061155914	0	1
VOG1604	0.060483871	0	1
VOG1605	0.0288978495	0	1
VOG1606	0.0890456989	0.000200441	0.9977540657
VOG1607	0.0231854839	0	1
VOG1609	0.0853494624	0.0074163159	0.920053321
VOG1610	0.0191532258	0	1
VOG1611	0.0238575269	0	1
VOG1613	0.0137768817	0	1
VOG1614	0.0171370968	0	1
VOG1615	0.0507392473	0	1
VOG1617	0.0010080645	0	1
VOG1618	0.0010080645	0	1
VOG1619	0.0010080645	0	1
VOG1621	0.0527553763	0	1
VOG1622	0.0178091398	0	1
VOG1623	0.0188172043	0	1
VOG1624	0.0181451613	0	1
VOG1625	0.0352822581	0	1
VOG1626	0.0154569892	0	1
VOG1627	0.0356182796	0	1
VOG1628	0.0073924731	0	1
VOG1629	0.000672043	0	1
VOG1630	0.0161290323	0	1
VOG1631	0.0120967742	0	1
VOG1632	0.033938172	0	1
VOG1633	0.0023521505	0	1
VOG1634	0.002688172	0	1
VOG1635	0.0097446237	0	1
VOG1636	0.0023521505	0.000200441	0.9214755007
VOG1637	0.0043682796	0.0030066146	0.5923175977
VOG1638	0.0050403226	0.0208458609	0.1947109193
VOG1641	0.0097446237	0	1
VOG1642	0.0215053763	0	1
VOG1643	0.0362903226	0	1
VOG1644	0.0336021505	0	1
VOG1646	0.0070564516	0	1
VOG1647	0.0087365591	0.0004008819	0.9561275485
VOG1648	0.0379704301	0	1
VOG1649	0.0131048387	0	1
VOG1650	0.0255376344	0	1
VOG1651	0.0359543011	0	1
VOG1652	0.0124327957	0	1
VOG1654	0.0268817204	0.3417518541	0.0729226047
VOG1655	0.0131048387	0.0010022049	0.9289571308
VOG1656	0.0033602151	0	1
VOG1657	0.0383064516	0	1
VOG1658	0.0517473118	0	1
VOG1659	0.0215053763	0	1
VOG1661	0.0050403226	0	1
VOG1662	0.0231854839	0.000200441	0.9914289911
VOG1663	0.0164650538	0	1
VOG1666	0.0446908602	0	1
VOG1668	0.0504032258	0.0018039687	0.9654459745
VOG1669	0.033938172	0.000200441	0.9941286141
VOG1670	0.0127688172	0	1
VOG1673	0.0151209677	0	1
VOG1675	0.0016801075	0	1
VOG1676	0.0033602151	0.0962116657	0.0337466264
VOG1677	0.001344086	0	1
VOG1678	0.0010080645	0	1
VOG1680	0.0010080645	0	1
VOG1681	0.0729166667	0	1
VOG1682	0.002688172	0.000200441	0.9306099608
VOG1683	0.0366263441	0	1
VOG1684	0.032594086	0	1
VOG1685	0.0087365591	0.0030066146	0.7439691662
VOG1689	0.0010080645	0	1
VOG1690	0.0077284946	0.3108839447	0.0242567259
VOG1691	0.0010080645	0	1
VOG1692	0.0010080645	0	1
VOG1693	0.0010080645	0	1
VOG1694	0.0010080645	0	1
VOG1695	0.0010080645	0	1
VOG1696	0.0003360215	0	1
VOG1697	0.0010080645	0	1
VOG1698	0.0010080645	0	1
VOG1699	0.0010080645	0	1
VOG1700	0.0010080645	0	1
VOG1701	0.0198252688	0	1
VOG1702	0.0010080645	0	1
VOG1703	0.0010080645	0	1
VOG1706	0.0010080645	0	1
VOG1707	0.0010080645	0	1
VOG1708	0.0090725806	0	1
VOG1709	0.0010080645	0	1
VOG1710	0.0010080645	0	1
VOG1711	0.0010080645	0	1
VOG1712	0.001344086	0	1
VOG1713	0.0016801075	0	1
VOG1714	0.0057123656	0	1
VOG1715	0.0010080645	0	1
VOG1716	0.0016801075	0	1
VOG1717	0.0010080645	0	1
VOG1718	0.001344086	0	1
VOG1719	0.0047043011	0	1
VOG1720	0.001344086	0	1
VOG1721	0.0010080645	0	1
VOG1724	0.0016801075	0	1
VOG1725	0.0010080645	0	1
VOG1726	0.0010080645	0	1
VOG1727	0.0016801075	0	1
VOG1728	0.000672043	0	1
VOG1729	0.0010080645	0	1
VOG1730	0.0010080645	0	1
VOG1731	0.0010080645	0	1
VOG1732	0.0010080645	0	1
VOG1733	0.0010080645	0	1
VOG1734	0.0010080645	0	1
VOG1735	0.0016801075	0	1
VOG1736	0.0010080645	0	1
VOG1737	0.0010080645	0	1
VOG1738	0.0010080645	0	1
VOG1739	0.0016801075	0	1
VOG1740	0.0010080645	0	1
VOG1741	0.0033602151	0	1
VOG1742	0.0010080645	0	1
VOG1743	0.0033602151	0	1
VOG1744	0.0010080645	0	1
VOG1745	0.001344086	0	1
VOG1746	0.0016801075	0	1
VOG1747	0.0010080645	0	1
VOG1748	0.0010080645	0	1
VOG1749	0.0010080645	0	1
VOG1750	0.0010080645	0	1
VOG1751	0.0010080645	0	1
VOG1752	0.0010080645	0	1
VOG1753	0.0010080645	0	1
VOG1754	0.0010080645	0	1
VOG1755	0.002016129	0	1
VOG1756	0.0010080645	0	1
VOG1757	0.0010080645	0	1
VOG1760	0.0010080645	0	1
VOG1761	0.001344086	0.1757867308	0.0075880981
VOG1762	0.0010080645	0	1
VOG1763	0.0010080645	0	1
VOG1764	0.0010080645	0	1
VOG1765	0.0010080645	0	1
VOG1766	0.0010080645	0	1
VOG1768	0.0010080645	0	1
VOG1769	0.0010080645	0	1
VOG1770	0.0010080645	0	1
VOG1771	0.0010080645	0	1
VOG1772	0.0010080645	0	1
VOG1773	0.0016801075	0	1
VOG1774	0.002688172	0.0012026458	0.6909015372
VOG1775	0.0231854839	0	1
VOG1776	0.0010080645	0	1
VOG1777	0.0010080645	0	1
VOG1778	0.0010080645	0	1
VOG1779	0.0010080645	0	1
VOG1780	0.0010080645	0	1
VOG1781	0.0010080645	0.1449188214	0.0069080109
VOG1782	0.0010080645	0	1
VOG1783	0.000672043	0	1
VOG1784	0.0010080645	0	1
VOG1785	0.0010080645	0	1
VOG1786	0.0010080645	0	1
VOG1787	0.0010080645	0	1
VOG1788	0.0010080645	0	1
VOG1789	0.0010080645	0	1
VOG1790	0.0063844086	0	1
VOG1791	0.0010080645	0	1
VOG1792	0.0016801075	0	1
VOG1793	0.0016801075	0	1
VOG1794	0.0010080645	0	1
VOG1795	0.0010080645	0	1
VOG1796	0.0043682796	0	1
VOG1797	0.001344086	0	1
VOG1798	0.0010080645	0	1
VOG1799	0.0376344086	0	1
VOG1800	0.002016129	0.0008017639	0.715473971
VOG1801	0.0134408602	0	1
VOG1803	0.0386424731	0	1
VOG1807	0.002016129	0	1
VOG1808	0.0010080645	0	1
VOG1809	0.0016801075	0	1
VOG1810	0.0010080645	0	1
VOG1811	0.0010080645	0	1
VOG1813	0.0120967742	0.0022048507	0.845832156
VOG1814	0.0010080645	0	1
VOG1815	0.0010080645	0	1
VOG1816	0.0010080645	0	1
VOG1817	0.0010080645	0	1
VOG1818	0.0010080645	0	1
VOG1819	0.0010080645	0	1
VOG1820	0.0016801075	0	1
VOG1821	0.0369623656	0	1
VOG1823	0.0010080645	0	1
VOG1824	0.0010080645	0	1
VOG1825	0.0010080645	0	1
VOG1826	0.0010080645	0	1
VOG1827	0.0010080645	0	1
VOG1828	0.0010080645	0	1
VOG1829	0.0369623656	0	1
VOG1831	0.0399865591	0.0006013229	0.9851846689
VOG1832	0.0010080645	0	1
VOG1833	0.0010080645	0	1
VOG1834	0.0016801075	0	1
VOG1835	0.0010080645	0	1
VOG1836	0.0383064516	0	1
VOG1837	0.0369623656	0.000200441	0.9946064092
VOG1838	0.0010080645	0	1
VOG1839	0.0010080645	0	1
VOG1841	0.0010080645	0	1
VOG1842	0.0010080645	0	1
VOG1843	0.0010080645	0	1
VOG1844	0.0161290323	0.0440970134	0.2678082559
VOG1845	0.0010080645	0	1
VOG1846	0.0010080645	0	1
VOG1847	0.0016801075	0	1
VOG1849	0.0124327957	0.0004008819	0.9687632843
VOG1850	0.0154569892	0.7322108639	0.0206736042
VOG1851	0.0010080645	0	1
VOG1852	0.0010080645	0	1
VOG1853	0.0010080645	0	1
VOG1854	0.0010080645	0	1
VOG1855	0.0104166667	0.000200441	0.981120944
VOG1856	0.0161290323	0.0150330728	0.5175848117
VOG1857	0.0043682796	0	1
VOG1858	0.0010080645	0	1
VOG1859	0.0010080645	0	1
VOG1860	0.0658602151	0	1
VOG1861	0.0712365591	0	1
VOG1862	0.002016129	0	1
VOG1863	0.0010080645	0	1
VOG1864	0.0329301075	0	1
VOG1865	0.0016801075	0	1
VOG1866	0.0010080645	0	1
VOG1867	0.0060483871	0	1
VOG1868	0.0016801075	0	1
VOG1869	0.0107526882	0	1
VOG1870	0.0016801075	0	1
VOG1871	0.002688172	0.0004008819	0.8702250131
VOG1873	0.0010080645	0	1
VOG1874	0.0016801075	0	1
VOG1877	0.0010080645	0	1
VOG1878	0.001344086	0.0004008819	0.7702640111
VOG1879	0.0016801075	0.0008017639	0.6769518847
VOG1880	0.0036962366	0	1
VOG1881	0.0010080645	0.0010022049	0.5014574329
VOG1883	0.0010080645	0.0012026458	0.4559912257
VOG1884	0.002016129	0.0018039687	0.5277689622
VOG1886	0.0252016129	0.0042092604	0.8568808096
VOG1887	0.0315860215	0.0082180798	0.793536859
VOG1888	0.0036962366	0.0006013229	0.8600780479
VOG1890	0.0198252688	0	1
VOG1891	0.0016801075	0	1
VOG1892	0.0295698925	0	1
VOG1893	0.0036962366	0	1
VOG1894	0.0010080645	0	1
VOG1895	0.0036962366	0	1
VOG1897	0.0036962366	0	1
VOG1898	0.0040322581	0	1
VOG1899	0.0036962366	0	1
VOG1900	0.0060483871	0.0006013229	0.9095715588
VOG1901	0.0036962366	0	1
VOG1902	0.0036962366	0	1
VOG1903	0.0036962366	0	1
VOG1907	0.0043682796	0	1
VOG1909	0.0164650538	0	1
VOG1912	0.0369623656	0.0172379234	0.6819588282
VOG1914	0.0188172043	0	1
VOG1915	0.0379704301	0.0170374825	0.6902721506
VOG1916	0.0141129032	0.0006013229	0.959133229
VOG1917	0.0188172043	0.0040088194	0.8243750443
VOG1919	0.0137768817	0.0012026458	0.9197140352
VOG1920	0.0144489247	0.0020044097	0.8781760798
VOG1921	0.0151209677	0.0046101423	0.7663515991
VOG1924	0.0228494624	0.019843656	0.5352024686
VOG1926	0.0204973118	0.0004008819	0.9808173881
VOG1927	0.0171370968	0.000200441	0.9884389022
VOG1928	0.0188172043	0	1
VOG1930	0.0087365591	0	1
VOG1931	0.0100806452	0.3393465624	0.0288490562
VOG1933	0.0030241935	0.0008017639	0.7904409823
VOG1936	0.0087365591	0.0080176388	0.5214549314
VOG1942	0.0191532258	0.0130286631	0.5951554269
VOG1944	0.0131048387	0	1
VOG1945	0.0204973118	0.0004008819	0.9808173881
VOG1948	0.0094086022	0	1
VOG1950	0.0090725806	0	1
VOG1951	0.0090725806	0	1
VOG1952	0.0097446237	0	1
VOG1953	0.0090725806	0	1
VOG1956	0.0409946237	0.0146321908	0.7369579589
VOG1960	0.0134408602	0.0026057326	0.8376145865
VOG1962	0.031922043	0	1
VOG1964	0.0077284946	0	1
VOG1965	0.0396505376	0.1334936861	0.2290029478
VOG1967	0.0053763441	0	1
VOG1968	0.0090725806	0	1
VOG1975	0.0231854839	0	1
VOG1979	0.0198252688	0	1
VOG1980	0.0215053763	0	1
VOG1981	0.0221774194	0	1
VOG1982	0.0188172043	0	1
VOG1984a	0.0204973118	0	1
VOG1984b	0.0184811828	0	1
VOG1985	0.0164650538	0	1
VOG1986	0.0080645161	0	1
VOG1987	0.0184811828	0	1
VOG1988	0.0302419355	0	1
VOG1989	0.0154569892	0	1
VOG1992	0.0063844086	0	1
VOG1993	0.0157930108	0	1
VOG1995	0.0184811828	0	1
VOG1996	0.0194892473	0	1
VOG1998	0.0208333333	0	1
VOG2000	0.0241935484	0	1
VOG2001	0.0157930108	0	1
VOG2002	0.0157930108	0	1
VOG2004	0.0204973118	0	1
VOG2005	0.0060483871	0	1
VOG2006	0.033266129	0	1
VOG2011	0.000672043	0	1
VOG2012	0.0268817204	0	1
VOG2013	0.002016129	0.0008017639	0.715473971
VOG2015	0.0060483871	0	1
VOG2017	0.0016801075	0	1
VOG2018	0.0258736559	0.000200441	0.99231264
VOG2020	0.0087365591	0	1
VOG2021	0.065188172	0.0012026458	0.9818853592
VOG2023	0.0204973118	0	1
VOG2024	0.0043682796	0	1
VOG2025	0.0047043011	0	1
VOG2026	0.0033602151	0	1
VOG2027	0.001344086	0	1
VOG2029	0.0036962366	0	1
VOG2030	0.0120967742	0	1
VOG2032	0.0040322581	0	1
VOG2033	0.0168010753	0	1
VOG2036	0.0087365591	0.000200441	0.9775717839
VOG2037	0.0030241935	0	1
VOG2038	0.0178091398	0.0008017639	0.9569196695
VOG2039	0.0010080645	0	1
VOG2040	0.0258736559	0.0018039687	0.934822126
VOG2041	0.0053763441	0	1
VOG2042	0.0063844086	0.000200441	0.9695602811
VOG2043	0.0094086022	0.0006013229	0.9399273314
VOG2044	0.0302419355	0.000200441	0.9934157253
VOG2045	0.0147849462	0	1
VOG2049	0.033266129	0.0102224895	0.7649387397
VOG2051	0.0241935484	0	1
VOG2052	0.0107526882	0	1
VOG2053	0.0201612903	0	1
VOG2054	0.0104166667	0	1
VOG2056	0.0100806452	0	1
VOG2057	0.0100806452	0	1
VOG2059	0.0141129032	0	1
VOG2063	0.0080645161	0	1
VOG2067	0.0114247312	0	1
VOG2069	0.0073924731	0.000200441	0.9736015754
VOG2070	0.0191532258	0.3832431349	0.0475979101
VOG2072	0.0094086022	0	1
VOG2073	0.0134408602	0.0010022049	0.9306099608
VOG2075	0.0050403226	0.0024052916	0.6769518847
VOG2078	0.0087365591	0.0024052916	0.7841209967
VOG2079	0.0255376344	0.0282621768	0.4746788853
VOG2080	0.0107526882	0.0030066146	0.7814849624
VOG2083	0.0040322581	0.0008017639	0.8341414479
VOG2085	0.0040322581	0.0112246943	0.2642898766
VOG2086	0.0057123656	0.0016035278	0.7808158643
VOG2088	0.002688172	0.0014030868	0.6570525484
VOG2089	0.0016801075	0	1
VOG2090	0.002016129	0.10743636	0.0184201296
VOG2091	0.0016801075	0.0034074965	0.3302355137
VOG2092	0.0023521505	0.0044097013	0.3478559689
VOG2094	0.0097446237	0.0028061736	0.7764147146
VOG2095	0.0100806452	0.0038083784	0.7257994123
VOG2096	0.031922043	0.0396873121	0.4457803449
VOG2097	0.0050403226	0.000200441	0.9617534796
VOG2098	0.0147849462	0.0018039687	0.8912545676
VOG2100	0.0161290323	0.0032070555	0.8341414479
VOG2101	0.0184811828	0.0058127881	0.7607312468
VOG2102	0.0151209677	0.0024052916	0.8627606959
VOG2103	0.0151209677	0.0028061736	0.8434678719
VOG2104	0.0151209677	0.0028061736	0.8434678719
VOG2105	0.0188172043	0.0052114652	0.783114699
VOG2106	0.0016801075	0	1
VOG2107	0.0047043011	0.000200441	0.959133229
VOG2111	0.0154569892	0.0022048507	0.8751630248
VOG2113	0.0168010753	0.0026057326	0.8657310039
VOG2114	0.0178091398	0.0044097013	0.801533243
VOG2115	0.0151209677	0.0038083784	0.7988108835
VOG2116	0.0144489247	0.0024052916	0.8572884323
VOG2117	0.0141129032	0.0022048507	0.8648802595
VOG2118	0.0010080645	0.000200441	0.8341414479
VOG2119	0.0426747312	0.0138304269	0.755236028
VOG2120	0.0171370968	0.0080176388	0.6812672198
VOG2121	0.0282258065	0.0076167569	0.7874940808
VOG2123	0.0127688172	0.0276608539	0.3158278775
VOG2124	0.0043682796	0.006414111	0.4051308959
VOG2125	0.0107526882	0.0372820204	0.22385247
VOG2127	0.0047043011	0.0028061736	0.6263653484
VOG2128	0.0047043011	0.0028061736	0.6263653484
VOG2129	0.0047043011	0.0026057326	0.6435402731
VOG2130	0.0043682796	0.0032070555	0.5766450615
VOG2131	0.0241935484	0.0006013229	0.9757480931
VOG2137	0.002016129	0.000200441	0.9095715588
VOG2138	0.0016801075	0.0032070555	0.3437797164
VOG2142	0.0117607527	0.0186410102	0.3868444314
VOG2147	0.0090725806	0.0026057326	0.7768742322
VOG2149	0.0094086022	0.0120264582	0.4389351834
VOG2152	0.0047043011	0.000200441	0.959133229
VOG2153	0.0141129032	0.0214471838	0.3968748224
VOG2154	0.0137768817	0.060733614	0.1848985381
VOG2163	0.0104166667	0.007015434	0.5975565936
VOG2164	0.0107526882	0	1
VOG2165	0.0164650538	0.0096211666	0.6311782065
VOG2166	0.0114247312	0.0030066146	0.7916608328
VOG2167	0.0184811828	0.0040088194	0.8217510444
VOG2168	0.0087365591	0.0006013229	0.9356039295
VOG2170	0.0171370968	0.0014030868	0.9243218501
VOG2171	0.0171370968	0.0014030868	0.9243218501
VOG2172	0.0221774194	0.0024052916	0.9021551512
VOG2173	0.0198252688	0.0054119062	0.7855581621
VOG2174	0.0080645161	0.0026057326	0.7557945766
VOG2177	0.0658602151	0.000200441	0.9969658041
VOG2178	0.0114247312	0	1
VOG2180	0.0114247312	0	1
VOG2183	0.0359543011	0.000200441	0.9944560254
VOG2184	0.0168010753	0	1
VOG2185	0.0144489247	0	1
VOG2186	0.0100806452	0.0300661455	0.2510946701
VOG2187	0.0023521505	0.0030066146	0.4389351834
VOG2188	0.0073924731	0.1356985368	0.0516627363
VOG2190	0.032594086	0	1
VOG2191	0.0094086022	0	1
VOG2192	0.0178091398	0	1
VOG2194	0.0194892473	0	1
VOG2195	0.0204973118	0	1
VOG2196	0.0258736559	0	1
VOG2198	0.028561828	0.0010022049	0.9661005365
VOG2199	0.0124327957	0	1
VOG2200	0.0067204301	0	1
VOG2201	0.0161290323	0	1
VOG2202	0.002016129	0.006414111	0.239154403
VOG2204	0.0030241935	0.0088194027	0.2553441952
VOG2205	0.002688172	0.0056123472	0.3238558909
VOG2206	0.0036962366	0.0022048507	0.6263653484
VOG2207	0.0030241935	0.0026057326	0.5371639809
VOG2210	0.0030241935	0.0004008819	0.8829567577
VOG2211	0.002688172	0.0004008819	0.8702250131
VOG2212	0.002688172	0.0004008819	0.8702250131
VOG2213	0.0030241935	0.0006013229	0.8341414479
VOG2215	0.0117607527	0.0597314091	0.1645040854
VOG2216	0.0036962366	0.0010022049	0.78669419
VOG2217	0.0047043011	0.0060132291	0.4389351834
VOG2218	0.0010080645	0.0034074965	0.2282981742
VOG2219	0.0198252688	0.000200441	0.9899908182
VOG2220	0.0010080645	0	1
VOG2221	0.0147849462	0.0010022049	0.936517688
VOG2222	0.0043682796	0.0014030868	0.756888282
VOG2225	0.001344086	0	1
VOG2228	0.0016801075	0.0008017639	0.6769518847
VOG2232	0.0036962366	0	1
VOG2233	0.0094086022	0	1
VOG2234	0.0104166667	0	1
VOG2235	0.0043682796	0	1
VOG2238	0.0131048387	0.0062136701	0.6783566401
VOG2240	0.0097446237	0.000200441	0.9798451817
VOG2246	0.0131048387	0.000200441	0.9849352306
VOG2260	0.0137768817	0.0006013229	0.9581781644
VOG2273	0.0154569892	0.000200441	0.9871983482
VOG2278	0.029905914	0	1
VOG2290	0.0107526882	0	1
VOG2306	0.0221774194	0.0006013229	0.9736015754
VOG2308	0.0057123656	0.006414111	0.4710655669
VOG2309	0.0047043011	0.000200441	0.959133229
VOG2310	0.0104166667	0	1
VOG2311	0.0211693548	0	1
VOG2312	0.0107526882	0	1
VOG2313	0.0033602151	0	1
VOG2314	0.0161290323	0	1
VOG2315	0.0194892473	0	1
VOG2317	0.0053763441	0	1
VOG2318	0.0127688172	0	1
VOG2320	0.0208333333	0	1
VOG2322	0.0023521505	0	1
VOG2323	0.0073924731	0.0094207256	0.4396827304
VOG2325	0.0094086022	0.0130286631	0.4193292749
VOG2326	0.0097446237	0.0144317498	0.4030639109
VOG2332	0.0036962366	0	1
VOG2335	0.0147849462	0.0058127881	0.7177947812
VOG2336	0.0104166667	0.0248546803	0.2953294264
VOG2337	0.0073924731	0.0186410102	0.2839601993
VOG2338	0.0215053763	0.0118260172	0.6451988361
VOG2339	0.0110887097	0.0346762878	0.2422967394
VOG2341	0.0144489247	0.0793746242	0.1540010466
VOG2344	0.0053763441	0	1
VOG2346	0.0010080645	0	1
VOG2349	0.0198252688	0	1
VOG2350	0.0120967742	0	1
VOG2352	0.0258736559	0.6103427541	0.0406680109
VOG2353	0.0188172043	0	1
VOG2355	0.0036962366	0	1
VOG2357	0.0040322581	0	1
VOG2361	0.0036962366	0	1
VOG2363	0.0016801075	0	1
VOG2364	0.0057123656	0	1
VOG2366	0.0033602151	0.0014030868	0.7054381946
VOG2368	0.0097446237	0.0114251353	0.4603086732
VOG2370	0.0063844086	0	1
VOG2371	0.0141129032	0.0004008819	0.9723792287
VOG2373	0.0157930108	0.0042092604	0.789560878
VOG2375	0.0141129032	0.000200441	0.9859962167
VOG2377	0.0134408602	0.000200441	0.9853063159
VOG2378	0.0060483871	0	1
VOG2379	0.0137768817	0.0004008819	0.9717245999
VOG2380	0.0127688172	0.000200441	0.9845449163
VOG2381	0.0134408602	0.000200441	0.9853063159
VOG2382	0.0127688172	0.000200441	0.9845449163
VOG2383	0.0154569892	0.000200441	0.9871983482
VOG2384	0.0184811828	0.0004008819	0.9787691682
VOG2385	0.0144489247	0.0004008819	0.9730042317
VOG2386	0.029233871	0.0040088194	0.8794074921
VOG2388	0.0114247312	0.0308679094	0.2701352062
VOG2389	0.0151209677	0.0004008819	0.9741730561
VOG2390	0.0154569892	0.0004008819	0.974720318
VOG2395	0.0047043011	0	1
VOG2397	0.0043682796	0	1
VOG2401	0.0057123656	0	1
VOG2403	0.0063844086	0	1
VOG2404	0.0141129032	0	1
VOG2405	0.0073924731	0	1
VOG2406	0.0063844086	0.9174183203	0.0069110086
VOG2409	0.0033602151	0.000200441	0.9437067302
VOG2412	0.0124327957	0	1
VOG2413	0.0077284946	0	1
VOG2414	0.0040322581	0	1
VOG2415	0.0090725806	0	1
VOG2416	0.0040322581	0	1
VOG2417	0.0097446237	0	1
VOG2418	0.0174731183	0	1
VOG2419	0.0053763441	0	1
VOG2420	0.0151209677	0.0010022049	0.9378407168
VOG2421	0.0120967742	0	1
VOG2422	0.029905914	0	1
VOG2423	0.0194892473	0	1
VOG2424	0.0053763441	0	1
VOG2428	0.0221774194	0	1
VOG2432	0.0060483871	0	1
VOG2434	0.0231854839	0	1
VOG2436	0.0080645161	0.0018039687	0.8171990172
VOG2438	0.0100806452	0.0020044097	0.8341414479
VOG2439	0.0087365591	0	1
VOG2440	0.0178091398	0	1
VOG2441	0.0194892473	0	1
VOG2443	0.0127688172	0.000200441	0.9845449163
VOG2444	0.0164650538	0	1
VOG2447	0.0077284946	0	1
VOG2448	0.0060483871	0	1
VOG2450	0.0221774194	0.0016035278	0.9325709042
VOG2451	0.0225134409	0	1
VOG2452	0.0104166667	0	1
VOG2453	0.0221774194	0	1
VOG2454	0.0060483871	0	1
VOG2456	0.0050403226	0	1
VOG2457	0.0097446237	0	1
VOG2463	0.0050403226	0.0008017639	0.8627606959
VOG2464	0.0107526882	0.0148326318	0.4202678797
VOG2466	0.0070564516	0.0048105833	0.5946263472
VOG2467	0.0060483871	0.0054119062	0.5277689622
VOG2468	0.0050403226	0.0050110243	0.5014574329
VOG2469	0.0053763441	0.0050110243	0.5175848117
VOG2471	0.0047043011	0.0052114652	0.4744263765
VOG2473	0.0057123656	0.0050110243	0.5327014754
VOG2474	0.0191532258	0	1
VOG2478	0.0043682796	0	1
VOG2481	0.0120967742	0	1
VOG2482	0.0104166667	0	1
VOG2483	0.0087365591	0.0004008819	0.9561275485
VOG2484	0.0050403226	0	1
VOG2485	0.0161290323	0.0010022049	0.9414983959
VOG2486	0.0255376344	0.0320705552	0.4432986798
VOG2487	0.0107526882	0	1
VOG2489	0.0117607527	0	1
VOG2490	0.0120967742	0	1
VOG2491	0.0100806452	0	1
VOG2492	0.0084005376	0	1
VOG2493	0.0114247312	0.000200441	0.9827580213
VOG2494	0.0067204301	0	1
VOG2495	0.002016129	0	1
VOG2496	0.0094086022	0.0428943676	0.1798865761
VOG2497	0.0060483871	0.0010022049	0.8578552187
VOG2499	0.0144489247	0	1
VOG2500	0.0053763441	0	1
VOG2501	0.0060483871	0	1
VOG2502	0.0053763441	0	1
VOG2503	0.0157930108	0.0024052916	0.8678287903
VOG2505	0.0117607527	0	1
VOG2506	0.0262096774	0	1
VOG2507	0.0255376344	0	1
VOG2508	0.0094086022	0	1
VOG2512	0.0087365591	0.0010022049	0.8970911656
VOG2513	0.0087365591	0	1
VOG2515	0.0080645161	0.0008017639	0.9095715588
VOG2518	0.0023521505	0	1
VOG2519	0.0080645161	0	1
VOG2520	0.002016129	0	1
VOG2522	0.0094086022	0.0004008819	0.959133229
VOG2523	0.0060483871	0	1
VOG2526	0.0171370968	0.000200441	0.9884389022
VOG2527	0.029905914	0	1
VOG2528	0.0084005376	0	1
VOG2529	0.0080645161	0.000200441	0.9757480931
VOG2531	0.0087365591	0	1
VOG2533	0.0178091398	0	1
VOG2534	0.0134408602	0.000200441	0.9853063159
VOG2537	0.0107526882	0.000200441	0.9817001181
VOG2538	0.0063844086	0	1
VOG2539	0.0107526882	0.0026057326	0.8049370765
VOG2540	0.0080645161	0.0018039687	0.8171990172
VOG2543	0.0060483871	0	1
VOG2544	0.0070564516	0	1
VOG2545	0.0252016129	0.1096412107	0.1868962117
VOG2547	0.0077284946	0	1
VOG2548	0.0094086022	0.0004008819	0.959133229
VOG2549	0.0147849462	0.0008017639	0.9485610578
VOG2550	0.0053763441	0	1
VOG2552	0.0057123656	0	1
VOG2553	0.0070564516	0	1
VOG2554	0.0090725806	0	1
VOG2555	0.0151209677	0	1
VOG2557	0.0094086022	0.0731609541	0.1139475925
VOG2558	0.0090725806	0	1
VOG2559	0.0047043011	0	1
VOG2560	0.0168010753	0.0036079375	0.8232184227
VOG2561	0.0050403226	0	1
VOG2565	0.0060483871	0	1
VOG2566	0.0080645161	0.000200441	0.9757480931
VOG2567	0.0043682796	0	1
VOG2568	0.0036962366	0	1
VOG2570	0.0040322581	0	1
VOG2571	0.0084005376	0.0012026458	0.8747659225
VOG2573	0.0090725806	0.0004008819	0.9576836941
VOG2574	0.0050403226	0	1
VOG2575	0.0100806452	0.0052114652	0.6592056235
VOG2576	0.0050403226	0	1
VOG2577	0.0057123656	0.0014030868	0.802811302
VOG2578	0.0050403226	0	1
VOG2579	0.0050403226	0	1
VOG2580	0.0053763441	0	1
VOG2581	0.0047043011	0	1
VOG2582	0.0040322581	0	1
VOG2585	0.0073924731	0	1
VOG2586	0.0047043011	0	1
VOG2587	0.0053763441	0	1
VOG2588	0.0090725806	0	1
VOG2589	0.0047043011	0	1
VOG2590	0.0151209677	0	1
VOG2591	0.0057123656	0.0008017639	0.8769192593
VOG2592	0.0043682796	0.0008017639	0.8449212491
VOG2593	0.0070564516	0.0024052916	0.7457876866
VOG2594	0.0047043011	0.0004008819	0.9214755007
VOG2595	0.0050403226	0.0026057326	0.6592056235
VOG2596	0.0043682796	0	1
VOG2597	0.0050403226	0	1
VOG2598	0.0050403226	0.0008017639	0.8627606959
VOG2600	0.0036962366	0	1
VOG2601	0.0036962366	0	1
VOG2602	0.0057123656	0	1
VOG2605	0.0023521505	0	1
VOG2606	0.0040322581	0	1
VOG2607	0.0050403226	0.0010022049	0.8341414479
VOG2608	0.002688172	0	1
VOG2610	0.0053763441	0	1
